Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Annual_Energy_Use__Kilowatt_Hours_Year__d,Total_Adjusted_Volume__Cubic_Feet__d,Product_Group_Code_Description_s,energy_per_volume,source,adj_volume,annual_energy_use,regexed_model_no,exists_in_other_db
6w3n80-08,WRT518SZF***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZF...,False
6w3in80-08,WRT518SZF***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZF...,False
6w3n80-07,WRT518SZF***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZF...,False
6w3in80-07,WRT518SZF***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZF...,False
6w3n80-06,WRT518SZF***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZF...,False
6w3in80-06,WRT518SZF***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZF...,False
6w3n80-05,WRT518SZF***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZF...,False
6w3in80-05,WRT518SZF***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZF...,False
6w3in80-04,WRT518SZF***,484.0,20.7,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,23.381642512077295,doe,20.7,484.0,WRT518SZF...,False
6w3n80-03,WRT518SZF***,400.0,20.7,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,19.32367149758454,doe,20.7,400.0,WRT518SZF...,False
6w3g10-05,MRT311FF**,436.0,25.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.37051792828685,doe,25.1,436.0,MRT311FF..,False
6w3ig10-04,MRT311FF**,520.0,25.1,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,20.717131474103585,doe,25.1,520.0,MRT311FF..,False
6w3g10-03,MRT311FF**,436.0,25.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.37051792828685,doe,25.1,436.0,MRT311FF..,False
6w3ig10-02,MRT311FF**,520.0,25.1,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,20.717131474103585,doe,25.1,520.0,MRT311FF..,False
6w3g10-01,MRT311FF**,436.0,25.1,(3.) Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic icemaker,17.37051792828685,doe,25.1,436.0,MRT311FF..,False
6w3ig10,MRT311FF**,520.0,25.1,(3I.) Refrigerator-freezers - automatic defrost with top-mounted freezer with an automatic icemaker without through-the-door ice service,20.717131474103585,doe,25.1,520.0,MRT311FF..,False
5w7m30-04,KSC24C8EY***,685.0,29.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,23.220338983050848,doe,29.5,685.0,KSC24C8EY...,False
5w7m30-04,KRSC503ES***,685.0,29.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,23.220338983050848,doe,29.5,685.0,KRSC503ES...,False
5w7m30-04,JSC23C9EE***,685.0,29.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,23.220338983050848,doe,29.5,685.0,JSC23C9EE...,False
5w7m30-03,KRSC503***0*,685.0,29.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,23.220338983050848,doe,29.5,685.0,KRSC503...0.,False
5w7m30-02,KRSC503***0*,685.0,29.5,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,23.220338983050848,doe,29.5,685.0,KRSC503...0.,False
5w7m00-01,KRSC500E****,648.0,25.2,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.714285714285715,doe,25.2,648.0,KRSC500E....,False
5w5am61-07,WRV996FDE***,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,WRV996FDE...,False
5w5am61-07,KRMF606ESS**,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,KRMF606ESS..,False
5w5am61-06,WRV996FDE***,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,WRV996FDE...,False
5w5am61-06,KRMF606ESS**,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,KRMF606ESS..,False
5w5am61-05,WRV996FDE***,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,WRV996FDE...,False
5w5am61-05,KRMF606ESS**,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,KRMF606ESS..,False
5w5am61-04,WRV996FDE***,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,WRV996FDE...,False
5w5am61-04,KRMF606ESS**,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,KRMF606ESS..,False
5w5am61-03,WRV996FDE***,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,WRV996FDE...,False
5w5am61-03,KRMF706ESS**,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,KRMF706ESS..,False
5w5am60-04,WRV986FDE***,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,WRV986FDE...,False
5w5am60-04,WRV976FDE***,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,WRV976FDE...,False
5w5am60-03,WRV986FDE***,767.0,31.5,(5A.) Refrigerator-freezer - automatic defrost with bottom-mounted freezer with through-the-door ice service,24.349206349206348,doe,31.5,767.0,WRV986FDE...,False
4w9j81-13,WZF79R18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF79R18D.,False
4w9j81-13,WZF34X18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF34X18D.,False
4w9j81-11,AZF33X18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,AZF33X18D.,False
4w9j81-10,WZF79R18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF79R18D.,False
4w9j81-10,AZF33X18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,AZF33X18D.,False
4w9j81-09,WZF79R18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF79R18D.,False
4w9j81-09,AZF33X18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,AZF33X18D.,False
4w9j81-08,WZF79R18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF79R18D.,False
4w9j81-07,WZF79R18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF79R18D.,False
4w9j81-07,WZF34X18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF34X18D.,False
4w9j81-06,WZF79R18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF79R18D.,False
4w9j81-06,WZF34X18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF34X18D.,False
4w9j81-06,MZF34X18F***,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,MZF34X18F...,False
4w9j81-06,AZF33X18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,AZF33X18D.,False
4w9j81-05,WZF79R18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF79R18D.,False
4w9j81-05,WZF34X18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WZF34X18D.,False
4w9j80-04,WSZ57L18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WSZ57L18D.,False
4w9ij80-04,WSZ57L18D*,581.0,31.2,(9I.) Upright freezers with automatic defrost with an automatic icemaker,18.621794871794872,doe,31.2,581.0,WSZ57L18D.,False
4w9ij80-03,WSZ57L18D*,581.0,31.2,(9I.) Upright freezers with automatic defrost with an automatic icemaker,18.621794871794872,doe,31.2,581.0,WSZ57L18D.,False
4w9j80-02,WSZ57L18D*,496.0,31.2,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.897435897435898,doe,31.2,496.0,WSZ57L18D.,False
4w9ij80-02,WSZ57L18D*,581.0,31.2,(9I.) Upright freezers with automatic defrost with an automatic icemaker,18.621794871794872,doe,31.2,581.0,WSZ57L18D.,False
4w9g60-22,MZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,MZF34X16D.,False
4w9g60-22,AZF33X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,AZF33X16D.,False
4w9g60-21,WZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF34X16D.,False
4w9g60-20,WZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF34X16D.,False
4w9g60-20,MZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,MZF34X16D.,False
4w9g60-19,AZF33X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,AZF33X16D.,False
4w9g60-18,MZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,MZF34X16D.,False
4w9g60-17,MZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,MZF34X16D.,False
4w9g60-16,WZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF34X16D.,False
4w9g60-16,MZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,MZF34X16D.,False
4w9g60-16,AZF33X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,AZF33X16D.,False
4w9g60-15,WZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF34X16D.,False
4w9g60-15,MZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,MZF34X16D.,False
4w9g60-15,AZF33X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,AZF33X16D.,False
4w9g60-14,WZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF34X16D.,False
4w9g60-13,WZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF34X16D.,False
4w9g60-13,MZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,MZF34X16D.,False
4w9g60-12,WZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF34X16D.,False
4w9g60-11,WZF56R16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF56R16D.,False
4w9g60-11,WZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,WZF34X16D.,False
4w9g60-11,MZF34X16D*,466.0,27.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,16.884057971014492,doe,27.6,466.0,MZF34X16D.,False
4w9g00-09,MZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,MZF34X20D.,False
4w9g00-09,AZF33X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,AZF33X20D.,False
4w9g00-08,WZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,WZF34X20D.,False
4w9g00-08,MZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,MZF34X20D.,False
4w9g00-07,MZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,MZF34X20D.,False
4w9g00-07,AZF33X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,AZF33X20D.,False
4w9g00-06,AZF33X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,AZF33X20D.,False
4w9g00-05,MZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,MZF34X20D.,False
4w9g00-05,AZF33X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,AZF33X20D.,False
4w9g00-04,WZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,WZF34X20D.,False
4w9g00-04,MZF34X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,MZF34X20D.,False
4w9g00-04,AZF33X20D*,525.0,34.6,(9.) Upright freezers with automatic defrost without an automatic icemaker,15.173410404624278,doe,34.6,525.0,AZF33X20D.,False
4w7Z10-20,WRSA71CIH*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRSA71CIH.0.,False
4w7Z10-20,WRS571CI**0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CI..0.,False
4w7Z10-20,5178*41*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,5178.41.,False
4w7Z10-19,WRSA71CIH*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRSA71CIH.0.,False
4w7Z10-19,WRS571CIH*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CIH.0.,False
4w7Z10-19,WRS571CID*0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CID.0.,False
4w7Z10-19,WRS571CI**0*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,WRS571CI..0.,False
4w7Z10-19,5178*41*,654.0,25.9,(7.) Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,25.25096525096525,doe,25.9,654.0,5178.41.,False
