Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Cooling_Capacity__BTU_Hour__d,Electrical_Power_Input__Watts__d,Combined_Energy_Efficiency_Ratio_d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
Garrison,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",311410574,311410574,5000.0,450.0,11.0,No,No,https://www.supplyworks.com,311410574
Garrison,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",2477802,2477802,12000.0,1100.0,10.9,No,No,https://www.supplyworks.com,2477802
Comfort Aire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",REG-243R01,REG-243R01,23200.0,2370.0,9.4,No,No,By annual report date,REG-243R01
Comfort Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",REG-123R01,REG-123R01,12000.0,1090.0,10.9,No,No,By annual report date,REG-123R01
Comfort Aire,(16) Casement-Slider,CD-81R01,CD-81R01,8000.0,710.0,10.8,No,No,By annual report date,CD-81R01
Comfort Aire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",BGE-123R01,BGE-123R01,12000.0,1180.0,9.5,No,No,By annual report date,BGE-123R01
Danby,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",DTAC100B1*,DTAC100B1WDB,10000.0,910.0,10.6,No,No,https://www.danby.com/en-us/product-resources/,DTAC100B1WDB
Danby,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",DAC080EB7*,DAC080EB7WDB,8000.0,670.0,12.0,No,No,https://www.danby.com/en-us/product-resources/,DAC080EB7WDB
Danby,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",DAC060EB6*,DAC060EB6WDB,6000.0,500.0,12.1,No,No,https://www.danby.com/en-us/product-resources/,DAC060EB6WDB
Danby,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",DAC050MB1*,DAC050MB1WDB,5000.0,450.0,11.0,No,No,https://www.danby.com/en-us/product-resources/,DAC050MB1WDB
Perfect Aire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",4PATWH10002,4PATWH10002,10000.0,1000.0,9.6,No,No,https://perfectaire.us/collections/window-air-conditioners,4PATWH10002
hOmeLabs,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",HME020003N,HME020003N,5000.0,450.0,11.0,No,No,By annual report date,HME020003N
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,NCA2-08C/X1E,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/NINGPU,NCA2-08C/X1E
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,NCA1-08C/X1E-W,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/NINGPU,NCA1-08C/X1E-W
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,NCE-08C/X1E,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/NINGPU,NCE-08C/X1E
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,NCE2-08C/X1E,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/NINGPU,NCE2-08C/X1E
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,NCE2-08C/X1E-W,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/NINGPU,NCE2-08C/X1E-W
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,NCD1-08C/X1E,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/NINGPU,NCD1-08C/X1E
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,NCD-08C/X1E-W,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/NINGPU,NCD-08C/X1E-W
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,NCD2-08C/X1E,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/NINGPU,NCD2-08C/X1E
Joy Pepple,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,A5408W-12K,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/JOYPEPPLE,A5408W-12K
R.W.FLAME,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,A5408W-12K,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/RWFLAME,A5408W-12K
ZAFRO,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,A5408W-12K,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/ZAFRO,A5408W-12K
COSTWAY,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08C/X1E-W,FP10247US-WH,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/COSTWAY,FP10247US-WH
NINGPU,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C/X1E-W,NCA-06C/X1E-W,6300.0,560.0,11.0,No,No,http://www.ningpudianqi.com/NINGPU,NCA-06C/X1E-W
NINGPU,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C/X1E-W,NCA1-06C/X1E,6300.0,560.0,11.0,No,No,http://www.ningpudianqi.com/NINGPU,NCA1-06C/X1E
NINGPU,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C/X1E-W,NCA1-06C/X1E-W,6300.0,560.0,11.0,No,No,http://www.ningpudianqi.com/NINGPU,NCA1-06C/X1E-W
NINGPU,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C/X1E-W,NCE1-06C/X1E,6300.0,560.0,11.0,No,No,http://www.ningpudianqi.com/NINGPU,NCE1-06C/X1E
NINGPU,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C/X1E-W,NCE-06C/X1E-W,6300.0,560.0,11.0,No,No,http://www.ningpudianqi.com/NINGPU,NCE-06C/X1E-W
NINGPU,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C/X1E-W,NCE2-06C/X1E-W,6300.0,560.0,11.0,No,No,http://www.ningpudianqi.com/NINGPU,NCE2-06C/X1E-W
NINGPU,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C/X1E-W,NCD1-06C/X1E,6300.0,560.0,11.0,No,No,http://www.ningpudianqi.com/NINGPU,NCD1-06C/X1E
COSTWAY,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C/X1E-W,FP10271US-WH,6300.0,560.0,11.0,No,No,http://www.ningpudianqi.com/COSTWAY,FP10271US-WH
COWSAR,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",NCA-06C/X1E-W,A5406W-10K,6300.0,560.0,11.0,No,No,http://www.ningpudianqi.com/COWSAR,A5406W-10K
Perfect Aire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",4PACH8000,4PACH8000,8000.0,730.0,10.9,No,No,https://perfectaire.us/collections/window-air-conditioners,4PACH8000
Perfect Aire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",4PACH18000,4PACH18000,18800.0,1710.0,10.7,No,No,https://perfectaire.us/collections/window-air-conditioners,4PACH18000
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08CW,NCA-08CW,8000.0,670.0,11.0,No,No,By annual report date,NCA-08CW
NEPO,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08CW,WS3-08EW-201,8000.0,670.0,11.0,No,No,By annual report date,WS3-08EW-201
OSLO,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08CW,OSHB-08W,8000.0,670.0,11.0,No,No,By annual report date,OSHB-08W
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08CW,NCA2-08C/A1E-W,8000.0,670.0,11.0,No,No,By annual report date,NCA2-08C/A1E-W
NINGPU,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",NCA-08CW,NCE2-08C/A1E-W,8000.0,670.0,11.0,No,No,By annual report date,NCE2-08C/A1E-W
BEVOI,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",KC-35/YXRD(E/6)(000938),BEVTTW122C(208V),12000.0,1160.0,10.0,No,No,By annual report date,BEVTTW122C
BEVOI,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",KC-41/YXRD(E/6)(000919,BEVTTW142C(208V),13600.0,1460.0,9.5,No,No,By annual report date,BEVTTW142C
Seasons,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",SW23RA2-H,SW23RA2-H,23200.0,2370.0,9.4,No,No,By annual report date,SW23RA2-H
Seasons,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",SW12RA2-H,SW12RA2-H,12000.0,1090.0,10.9,No,No,By annual report date,SW12RA2-H
GREE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",GJE12BI-D6NRNA3B,GJE12BI-D6NRNA3B (230V),11600.0,1050.0,10.9,No,No,https://global.gree.com/channels/123.html,GJE12BI-D6NRNA3B 
GREE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",GJE12BI-D6NRNA3B,GJE12BI-D6NRNA3B (208V),11500.0,1030.0,11.1,No,No,https://global.gree.com/channels/123.html,GJE12BI-D6NRNA3B 
GREE,"(11) With reverse cycle, with louvered sides, and less than 20,000 Btu/h",GJA12BI-D6NRNA3B,GJA12BI-D6NRNA3B (230V),12000.0,1210.0,9.8,No,No,https://global.gree.com/channels/123.html,GJA12BI-D6NRNA3B 
Trust Air Conditoner,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",TT10L35/N5S11P,TT10L35/N5S11P,12000.0,1260.0,9.5,No,No,By annual report date,TT10L35/N5S11P
Honeywell,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KC-41/YXRD(E1/6)(000797),HAC14,14000.0,1230.0,11.3,No,No,By annual report date,HAC14
July,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",WACB8R3V03,WACB8R3V03,8000.0,690.0,10.9,No,No,https://cdn.shopify.com/s/files/1/0248/0481/9023/files/2022_Medium_July_EnergyGuide_Label_480x480.png?v=1651609174,WACB8R3V03
Seasons,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",ST12RA2-H,ST12RA2-H,12000.0,1180.0,9.5,No,No,By annual report date,ST12RA2-H
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHWH124WB2 (230V),FHWH124WB2,12000.0,1090.0,10.9,No,No,By annual report date,FHWH124WB2
Frigidaire,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",FHWH124WB2 (208V),FHWH124WB2,11600.0,1050.0,10.9,No,No,By annual report date,FHWH124WB2
Frigidaire,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",FHWE182WB2 (230V),FHWE182WB2,18800.0,1710.0,10.7,No,No,By annual report date,FHWE182WB2
Frigidaire,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",FHWE232WB2 (230V),FHWE232WB2,23200.0,2370.0,9.4,No,No,By annual report date,FHWE232WB2
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FHTE143WA2 (208V),FHTE143WA2,13600.0,1400.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTE143WA2_EG.pdf,FHTE143WA2
Frigidaire,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",FHTE143WA2 (230V),FHTE143WA2,14000.0,1430.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTE143WA2_EG.pdf,FHTE143WA2
Frigidaire,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",FHTE123WA2 (230V),FHTE123WA2,12000.0,1180.0,9.5,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTE123WA2_EG.pdf,FHTE123WA2
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FHTE103WA2 (208V),FHTE103WA2,9800.0,980.0,9.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTE103WA2_EG.pdf,FHTE103WA2
Frigidaire,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",FHTE103WA2 (230V),FHTE103WA2,10000.0,1000.0,9.6,No,No,https://na2.electroluxmedia.com/Original/Electrolux/Electrolux%20Assets/Document/Energy%20Guide/FHTE103WA2_EG.pdf,FHTE103WA2
Windmill,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",W1W12,W1W12,6000.0,530.0,11.0,No,No,https://windmillair.com,W1W12
Honeywell,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KC-18/YXRD(E1/6)(000819),HAC-6,6000.0,530.0,11.6,No,No,By annual report date,HAC-6
Honeywell,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-35/YXRD(E1/6)(002147),HAC-12,12000.0,1040.0,11.4,No,No,By annual report date,HAC-12
Pelonis,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",PAT14H2ZWT,PAT14H2ZWT,14000.0,1430.0,9.5,No,No,By annual report date,PAT14H2ZWT
Midea,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",MAT14H2ZWT,MAT14H2ZWT,14000.0,1430.0,9.5,No,No,By annual report date,MAT14H2ZWT
Midea,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",MAT10H2ZWT,MAT10H2ZWT,10000.0,1000.0,9.6,No,No,By annual report date,MAT10H2ZWT
CONSERVATOR,"(1) Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",KC-15/YXD(E1/6)(000794),VATM05C1,5000.0,450.0,11.0,No,No,By annual report date,VATM05C1
Midea,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",MAT14R2ZWT,MAT14R2ZWT,14000.0,1400.0,9.5,No,No,https://www.midea.com/content/dam/midea-aem/us/energy-guides/MAT14R2ZWT.pdf,MAT14R2ZWT
Midea,(16) Casement-Slider,MAW10C1AWT,MAW10C1AWT,10000.0,920.0,10.4,No,No,https://www.midea.com/content/dam/midea-aem/us/air-conditioners/energy-guides/MAW10C1AWT.pdf,MAW10C1AWT
Arctic King,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KAW06R1BWT,KAW06R1BWT,6000.0,540.0,11.0,No,No,https://www.midea.com/content/dam/midea-aem/us/energy-guides/KAW06R1BWT.pdf,KAW06R1BWT
MOLLIE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-35/YXRD(E1/6)(002147),A54-WAC-003-12K-WIFI,12000.0,1040.0,11.4,No,No,By annual report date,A54-WAC-003-12K-WIFI
MOLLIE,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-23/YXRD(E1/6)(000815),A54-WAC-003-8K-WIFI,8000.0,690.0,11.4,No,No,By annual report date,A54-WAC-003-8K-WIFI
MOLLIE,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KC-18/YXRD(E1/6)(000819),A54-WAC-002-6K,6000.0,530.0,11.6,No,No,By annual report date,A54-WAC-002-6K
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1823HR,LW1823HR,18000.0,1640.0,11.1,No,No,http://www.lg.com/global/support/ftclabel,LW1823HR
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1223HR,LW1223HR,12200.0,1060.0,11.6,No,No,http://www.lg.com/global/support/ftclabel,LW1223HR
Joy Pebble,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",A5408W-12K,A5408W-12K,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/Joy Pebble,A5408W-12K
Antarctic Star,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",A5408W-12K,A5408W-12K,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/Antarctic Star,A5408W-12K
Havato,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",A5408W-12K,A5408W-12K,8100.0,680.0,10.9,No,No,http://www.ningpudianqi.com/Havato,A5408W-12K
Brothers,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",102197,102197,10000.0,920.0,10.6,No,No,By annual report date,102197
Brothers,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",102196,102196,12000.0,1120.0,10.5,No,No,By annual report date,102196
Crosley,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KCD-35/YXRA(E/6)(000295),CATHE12A2(208V),11600.0,1040.0,11.1,No,No,By annual report date,CATHE12A2
Crosley,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",KCD-52/YXRA(E/6)(13502),CATHE18A2(230V),18000.0,1540.0,11.0,No,No,By annual report date,CATHE18A2
Friedrich,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KCD-35/YXRA(E/6)(000295),CEW12B33A(208V),11600.0,1040.0,11.1,No,No,By annual report date,CEW12B33A
Friedrich,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",TWC-18ERA2/K0U,CEW18B33A(208V),17600.0,1510.0,11.0,No,No,By annual report date,CEW18B33A
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",TTW-08CRA1/J6U(ES),UET08A11A,8000.0,710.0,10.6,No,No,By annual report date,UET08A11A
Friedrich,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",TTW-10CRA2/J6U(ES),UET10A33A(208V),9800.0,900.0,10.6,No,No,By annual report date,UET10A33A
Friedrich,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",TTW-12CRA2/J6U(ES),UET12A33A(208V),11600.0,1100.0,10.5,No,No,By annual report date,UET12A33A
Friedrich,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",TTW-12CRA2/J6U(ES),UET12A33A(230V),12000.0,1120.0,10.5,No,No,By annual report date,UET12A33A
Polar ELITE,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",TTW-14CRA2/I3U,PE14TARCE1(230V),14000.0,1450.0,9.3,No,No,By annual report date,PE14TARCE1
Polar ELITE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",TTW-12CRA2/J6U(ES),PE12TARCE2(208V),11600.0,1100.0,10.5,No,No,By annual report date,PE12TARCE2
Polar ELITE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",TTW-10CRA2/J6U(ES),PE10TARCE2(230V),10000.0,920.0,10.6,No,No,By annual report date,PE10TARCE2
Polar ELITE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",TTW-10CRA1/J6U(ES),PE10TARCE1,10000.0,930.0,10.6,No,No,By annual report date,PE10TARCE1
Polar ELITE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",TTW-08CRA1/J6U(ES),PE08TARCE1,8000.0,710.0,10.6,No,No,By annual report date,PE08TARCE1
LG,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",LW6017R,LW6017R,6000.0,520.0,11.3,No,No,http://www.lg.com/global/support/ftclabel,LW6017R
DELLA,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KC-18/YXRD(E1/6)(000819),048-TL-W6KW,6000.0,530.0,11.5,No,No,By annual report date,048-TL-W6KW
DELLA,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-29/YXRD(E1/6)(002148),048-TL-W10KW,10000.0,870.0,11.4,No,No,By annual report date,048-TL-W10KW
DELLA,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-35/YXRD(E1/6)(002147),048-TL-W12KW,12000.0,1040.0,11.4,No,No,By annual report date,048-TL-W12KW
DELLA,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",KC-23/YXRD(E1/6)(000815),048-TL-WAC8K32,8000.0,690.0,11.4,No,No,By annual report date,048-TL-WAC8K32
DELLA,"(2) Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",KC-18/YXRD(E1/6)(000819),048-TL-WAC6K32,6000.0,530.0,11.5,No,No,By annual report date,048-TL-WAC6K32
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AJCQ08AWJ**,AJCM08AWJ**,8200.0,740.0,10.6,No,No,By annual report date,AJCM08AWJ..
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AJCQ10AWJ**,AJCM10AWJ**,10000.0,890.0,10.6,No,No,By annual report date,AJCM10AWJ..
GE,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",AJCQ10DWJ** (230V),AJCM10DWJ**,10300.0,940.0,10.6,No,No,By annual report date,AJCM10DWJ..
GE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",AJCQ12DWJ** (208V),AJCM12DWJ**,11800.0,1090.0,10.5,No,No,By annual report date,AJCM12DWJ..
GE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",AJCQ12DWJ** (230V),AJCM12DWJ**,12100.0,1120.0,10.5,No,No,By annual report date,AJCM12DWJ..
GE,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",AJCQ14DWJ** (208V),AJCQ14DWJ**,13400.0,1340.0,9.5,No,No,By annual report date,AJCQ14DWJ..
ARCTIC WIND,"(8a) Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",TTW-10ERA2/I6U,2ATWH10002A(208V),9800.0,910.0,9.6,No,No,https://perfectaire.us/resource_category/specs/.,2ATWH10002A
ARCTIC WIND,"(8b) Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",TTW-12ERA2/I6U,2ATWH120002A(208V),11600.0,1100.0,9.6,No,No,https://perfectaire.us/resource_category/specs/.,2ATWH120002A
ARCTIC WIND,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",TTW-14ERA2/I3U,2ATWH140002A(230V),14000.0,1460.0,9.3,No,No,https://perfectaire.us/resource_category/specs/.,2ATWH140002A
Pelonis,(16) Casement-Slider,PAC10C1BWT,PAC10C1BWT,10000.0,920.0,10.4,No,No,By annual report date,PAC10C1BWT
Pelonis,"(9) Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",PAT14R2ZWT,PAT14R2ZWT,14000.0,1400.0,9.5,No,No,By annual report date,PAT14R2ZWT
LG,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",LW2423HR,LW2423HR,23000.0,2400.0,9.8,No,No,http://www.lg.com/global/support/ftclabel,LW2423HR
LG,"(4) Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",LW1823HR,LW1823HR,18000.0,1640.0,11.1,No,No,http://www.lg.com/global/support/ftclabel,LW1823HR
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1223HR,LW1223HR,12200.0,1060.0,11.6,No,No,http://www.lg.com/global/support/ftclabel,LW1223HR
LG,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",LW1223HRSM,LW1223HRSM,12200.0,1060.0,11.6,No,No,http://www.lg.com/global/support/ftclabel,LW1223HRSM
July,"(3) Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",W2B8R3E001,W2B8R3E001,8000.0,690.0,10.9,No,No,https://cdn.shopify.com/s/files/1/0248/0481/9023/files/2022_Medium_July_EnergyGuide_Label_480x480.png?v=1651609174,W2B8R3E001
COOL-LIVING,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",TWC-24ERA2/J1U(208V),CL-24ERA2(208V),22700.0,2090.0,10.1,No,No,By annual report date,CL-24ERA2
COOL-LIVING,"(5a) Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",TWC-24ERA2/J1U(230V),CL-24ERA2(230V),23200.0,2140.0,10.1,No,No,By annual report date,CL-24ERA2
