ENERGY STAR Unique ID,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Fuel Type,Special Type,Heat Pump Technology,Voltage (V),Drum Capacity (cu-ft),Height (inches),Width (inches),Depth (inches),Combined Energy Factor (CEF),Estimated Annual Energy Use (kWh/yr),Estimated Energy Test Cycle Time (min),Energy Test Cycle Information,Additional Dryer Features,Vented or Ventless,Refrigerant Type,Refrigerant with GWP,Connected,Connects Using,Communication Standard - Application Layer,Direct on-premises Open-standard Based Interconnection,Calculated Combined Energy Factor - Max Dryness Setting (lbs/kWh),Paired ENERGY STAR Clothes Washer Available,Paired ENERGY STAR Clothes Washer ENERGY STAR Model Identifier,Date Available on Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2023 Criteria
2231174,Samsung,DV48J777*G*,DV48J777*G*,,887276095783,Gas Standard Vented,Gas,,,,7.4,44.2,27,30,3.49,685,63,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1023593_WA48J777*A*_02112015043656_7002369,03/10/2015,01/10/2015,"United States, Canada",ES_1023593_DV48J777*G*_01102015074124_70019625,No
2257198,Samsung,DV50K75**E*,DV50K75**E*,,887276135960,Electric Standard Vented,Electric,,,,7.5,38.7,27,32.6,3.94,607,65,"Normal cycle, Eco Dry, Automatic Termination, Medium temp, Normal Dry dryness level","Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,No,,01/24/2016,01/13/2016,"United States, Canada",ES_1023593_DV50K75**E*_01112016051621_70059693,No
2327881,Whirlpool,YWED5620H**,YWED5620H**,,883049457543,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,74,"REGULAR + NORMAL, HIGH TEMP (5 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECOBOOST ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,,,Yes,ES_15649_WFW5620H**_10142018184621_2781148,10/15/2018,09/26/2018,Canada,ES_1129244_YWED5620H**_10142018194730_6450286,No
2384394,Whirlpool,YWED6605M**,YWED6605M**,,883049626604,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,74,"Regular + Normal, Normal Dryness Level, High Temp, EcoBoost ON","Drum light,Wrinkle prevention option,Time remaining display,Energy monitor/indicator",Vented,,,No,,,,,Yes,ES_22856_WFW6605M**_083120210749788_5800549,10/15/2021,09/20/2021,Canada,ES_22856_YWED6605M**_091520211625791_8632172,No
2327883,Whirlpool,YWED6620H**,YWED6620H**,,883049457550,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,74,"REGULAR + NORMAL, HIGH TEMP (5 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECOBOOST ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,,,Yes,ES_15649_WFW6620H**_10142018184846_2926289,10/15/2018,09/26/2018,Canada,ES_1129244_YWED6620H**_10142018194609_6369859,No
2346908,Whirlpool,YWED7120H**,YWED7120H**,,883049463759,Electric Standard Vented,Electric,,,,7.4,42.5,27,31,3.93,608,74,"REGULAR + NORMAL, HIGH TEMP, DRYNESS LEVEL NORMAL, ECOBOOST","Time remaining display,Drum light,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_15649_WTW7120H**_09112019230848_3328578,11/01/2019,09/23/2019,Canada,ES_22856_YWED7120H**_09232019180541_1941760,No
2266017,Whirlpool,YWED72HED*+,YWED72HED*+,,,Electric Standard Vented,Electric,,,,7.3,38,27,30,3.93,608,66,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW72HED*+_02102015015120_70023227,06/01/2016,04/28/2016,Canada,ES_22856_YWED72HED*+_05032016201647_6607835,No
2266042,Whirlpool,YWED7505FW*,YWED7505FW*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,Canada,ES_22856_YWED7505FW*_05032016223143_4703163,No
2266052,Whirlpool,YWED7505FW*,YWED7505FW*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,Canada,ES_22856_YWED7505FW*_05032016225146_5906874,No
2266043,Whirlpool,YWED7540FW*,YWED7540FW*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,Canada,ES_22856_YWED7540FW*_05032016223313_4793810,No
2266044,Whirlpool,YWED75HEFW*,YWED75HEFW*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,Canada,ES_22856_YWED75HEFW*_05032016223515_4915607,No
2266024,Whirlpool,YWED7990FW*,YWED7990FW*,,883049390017,Electric Standard Vented,Electric,,Hybrid Heat Pump,,7.4,38,27,31,4.5,531,75,"NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL, ECO","Drum light,Supplementary Drying System,Time remaining display,Wrinkle prevention option,Other,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,4.44,Yes,ES_15649_WFW560CH**_10142018184540_2740679,11/01/2015,04/28/2016,Canada,ES_22856_YWED7990FW*_05032016211346_0026661,Yes
2266095,Whirlpool,YWED8000D*+,YWED8000D*+,",YWED8500D*+,",,Electric Standard Vented,Electric,,,,8.8,42,29,32,3.93,608,69,"ECOBOOST NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,Canada,ES_22856_YWED8000D*+_05042016160321_7801856,No
2266018,Whirlpool,YWED81HED*+,YWED81HED*+,,,Electric Standard Vented,Electric,,,,7.3,38,27,30,3.93,608,66,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,No,,Yes,ES_0022856_WFW81HED*+_03252014114010_2713436,06/01/2016,04/28/2016,Canada,ES_22856_YWED81HED*+_05032016194850_4930655,No
2282566,Whirlpool,YWED8540FW*,YWED8540FW*,,883049421513,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_22856_WFW8540F**_08222016230047_6847335,03/08/2016,10/27/2016,Canada,ES_22856_YWED8540FW*_10272016175919_1159465,No
2282567,Whirlpool,YWED85HEFBL*,YWED85HEFBL*,,883049421544,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_22856_WFW85HEF**_08222016224607_5967915,03/08/2016,10/27/2016,Canada,ES_22856_YWED85HEFBL*_10272016175205_0725892,No
2282568,Whirlpool,YWED85HEFC*,YWED85HEFC*,,883049416939,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_22856_WFW85HEF**_08222016224607_5967915,03/08/2016,10/27/2016,Canada,ES_22856_YWED85HEFC*_10272016175101_0661959,No
2282569,Whirlpool,YWED85HEFW*,YWED85HEFW*,,883049416915,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_22856_WFW85HEF**_08222016224607_5967915,03/08/2016,10/27/2016,Canada,ES_22856_YWED85HEFW*_10272016174958_0598407,No
2327882,Whirlpool,YWED8620H**,YWED8620H**,,883049457574,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,74,"REGULAR + NORMAL, HIGH TEMP (5 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECOBOOST ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Vented,,,No,,,,,No,,10/15/2018,09/26/2018,Canada,ES_1129244_YWED8620H**_10142018194021_6021423,No
2266019,Whirlpool,YWED87HED*+,YWED87HED*+,,,Electric Standard Vented,Electric,,,,7.3,38,27,30,3.93,608,66,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW87HED*+_02102015015120_70023227,06/01/2016,04/28/2016,Canada,ES_22856_YWED87HED*+_05032016195410_5250875,No
2266045,Whirlpool,YWED90HEFC*,YWED90HEFC*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW90HEF**_C_12072015113037_70054797,06/01/2016,04/28/2016,Canada,ES_22856_YWED90HEFC*_05032016213023_1023083,No
2266046,Whirlpool,YWED90HEFW*,YWED90HEFW*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW90HEF**_12072015113037_70054797,06/01/2016,04/28/2016,Canada,ES_22856_YWED90HEFW*_05032016213538_1338993,No
2266025,Whirlpool,YWED9290FC*,YWED9290FC*,,883049381527,Electric Standard Vented,Electric,,Hybrid Heat Pump,,7.4,38,27,31,4.5,531,75,"NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL, ECO","Drum light,Supplementary Drying System,Time remaining display,Wrinkle prevention option,Other,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,4.43,Yes,ES_22856_WFW7590F**_04262016215255_7575072,11/01/2015,04/28/2016,Canada,ES_22856_YWED9290FC*_05032016205935_9175921,Yes
2266026,Whirlpool,YWED9290FW*,YWED9290FW*,,883049381510,Electric Standard Vented,Electric,,Hybrid Heat Pump,,7.4,38,27,31,4.5,531,75,"NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL, ECO","Drum light,Supplementary Drying System,Time remaining display,Wrinkle prevention option,Other,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,4.43,Yes,ES_22856_WFW7590F**_04262016215255_7575072,11/01/2015,04/28/2016,Canada,ES_22856_YWED9290FW*_05032016210322_9402003,Yes
2266047,Whirlpool,YWED92HEFBD*,YWED92HEFBD*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW92HEF**_BD_12072015113037_70054797,06/01/2016,04/28/2016,Canada,ES_22856_YWED92HEFBD*_05032016213738_1458621,No
2266048,Whirlpool,YWED92HEFC*,YWED92HEFC*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW92HEF**_C_12072015113037_70054797,06/01/2016,04/28/2016,Canada,ES_22856_YWED92HEFC*_05032016213948_1588459,No
2266049,Whirlpool,YWED92HEFU*,YWED92HEFU*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW92HEF**_U_12072015113037_70054797,06/01/2016,04/28/2016,Canada,ES_22856_YWED92HEFU*_05032016214232_1752405,No
2266050,Whirlpool,YWED92HEFW*,YWED92HEFW*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW92HEF**_12072015113037_70054797,06/01/2016,04/28/2016,Canada,ES_22856_YWED92HEFW*_05032016214652_2012327,No
2266055,Whirlpool,YWED9500EC*,YWED9500EC*,,,Electric Standard Vented,Electric,,,,9.2,41,29,33,3.93,608,74,"ECOBOOST, MIXED + NORMAL CYCLE, AUTOMATIC TERMINATION, HIGH HEAT, MID-POINT DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,Canada,ES_22856_YWED9500EC*_05032016230317_6597731,No
2266057,Whirlpool,YWED9500EC*,YWED9500EC*,,,Electric Standard Vented,Electric,,,,9.2,41,29,33,3.93,608,74,"ECOBOOST, MIXED + NORMAL CYCLE, AUTOMATIC TERMINATION, HIGH HEAT, MID-POINT DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,Canada,ES_22856_YWED9500EC*_05032016231750_7470657,No
2266056,Whirlpool,YWED9500EW*,YWED9500EW*,,,Electric Standard Vented,Electric,,,,9.2,41,29,33,3.93,608,74,"ECOBOOST, MIXED + NORMAL CYCLE, AUTOMATIC TERMINATION, HIGH HEAT, MID-POINT DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,Canada,ES_22856_YWED9500EW*_05032016230704_6824616,No
2266093,Whirlpool,YWED95HED*+,YWED95HED*+,,,Electric Standard Vented,Electric,,,,7.3,38,27,30,3.93,608,65,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW95HED*+_03252014114036_2713436,06/01/2016,04/28/2016,Canada,ES_22856_YWED95HED*+_05042016152513_5513859,No
2327891,Whirlpool,YWED9620H**,YWED9620H**,,883049457598,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,74,"WHAT TO DRY – REGULAR, HOW TO DRY - NORMAL, TEMPERATURE HIGH, DRYNESS LEVEL NORMAL, ECOBOOST ON – LEAF, WI- FI OFF, WRINKLE SHIELD OFF","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Energy monitor/indicator,Sanitization cycle",Vented,,,Yes,Wi-Fi,"Other,Cloud Rest API",No,,No,,10/15/2018,09/26/2018,Canada,ES_1129244_YWED9620H**_10142018211007_1407649,No
2266094,Whirlpool,YWED97HED*+,YWED97HED*+,,,Electric Standard Vented,Electric,,,,7.3,38,27,30,3.93,608,65,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW97HED*+_05212014112855_2728484,06/01/2016,04/28/2016,Canada,ES_22856_YWED97HED*+_05042016153710_6230752,No
2266097,Whirlpool,YWED99HED*+,YWED99HED*+,,,Electric Standard Ventless,Electric,,,,7.3,38,27,30,4.5,531,71,"ECO, NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL",Other,Ventless,,,No,,,,,No,,06/01/2016,04/28/2016,Canada,ES_22856_YWED99HED*+_05042016161734_8654607,No
2278429,Whirlpool,YWHD3090G**,YWHD3090G**,,,Electric Compact Ventless 240V,Electric,,Heat Pump,240,4.3,34,24,25,3.71,229,66,"NORMAL CYCLE, AUTOMATIC TERMINATION, NORMAL / DRY - DRYNESS LEVEL","Time remaining display,Steam cycle,Other",Ventless,,,No,,,,,Yes,ES_22856_WFW3090G**_08252016203207_7127465,08/26/2016,09/02/2016,Canada,ES_22856_YWHD3090G**_09022016222153_4913531,No
2278397,Whirlpool,YWHD5090G**,YWHD5090G**,,,Electric Compact Ventless 240V,Electric,,Heat Pump,240,4.3,34,24,25,3.71,229,64,"NORMAL CYCLE, AUTOMATIC TERMINATION, NORMAL / DRY - DRYNESS LEVEL","Time remaining display,Steam cycle,Other",Ventless,,,No,,,,,Yes,ES_22856_WFW5090J**_12262018151657_7417290,08/26/2016,09/02/2016,Canada,ES_1129244_YWHD5090G**_09022016215957_3597696,No
2331312,Whirlpool,YWHD560CH**,YWHD560CH**,,883049457604,Electric Standard Ventless,Electric,,Hybrid Heat Pump,,7.4,38,27,31,5.2,460,70,"REGULAR + NORMAL, HIGH TEMP (4 DOTS), DRYNESS LEVEL NORMAL (2 DOTS), ECO ON, AUTO TERM","Drum light,Time remaining display,Wrinkle prevention option,Steam cycle,Sanitization cycle",Ventless,,,No,,,,5.56,Yes,ES_15649_WFW5620H**_10142018184621_2781148,12/23/2018,12/12/2018,Canada,ES_22856_YWHD560CH**_12122018195003_4203765,Yes
2382713,Willz,WLHD38WEA5A,WLHD38WEA5A,,,Electric Compact Ventless 240V,Electric,,,240,3.8,23.4,24.8,33.5,2.68,317,79,Normal,None,Ventless,,,No,,,,,,,06/30/2021,07/29/2021,"United States, Canada",ES_1108549_WLHD38WEA5A_072820210221822_2282938,No
2382715,Willz,WLHD38WEA5C,WLHD38WEA5C,,,Electric Compact Ventless 240V,Electric,,,240,3.8,23.4,24.8,33.5,2.68,317,79,Normal,None,Ventless,,,No,,,,,,,06/30/2021,07/29/2021,"United States, Canada",ES_1108549_WLHD38WEA5C_072820210221415_3424900,No
2393675,WINIA,DTG74***,DTG74***,",DTG7421W,White",084157203101,Gas Standard Vented,Gas,,,,7.4,44.75,27,29.9,3.49,685,74,"Normal, Normal Dry Level, Medium Dry Temp, Energy Saver","Sanitization cycle,Filter cleaning indicator,Steam cycle,Drum light,Wrinkle prevention option,Time remaining display",Vented,,,No,,,,,Yes,ES_1108205_WTP4521W_01142022100756_6306573,03/07/2022,03/09/2022,"United States, Canada",ES_1108205_DTG74***_021820221206145_3872041,No
2266038,Whirlpool,WED92HEFBD*,WED92HEFBD*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW92HEF**_BD_12072015113037_70054797,06/01/2016,04/28/2016,United States,ES_22856_WED92HEFBD*_05032016222042_4042682,No
2266039,Whirlpool,WED92HEFBD*,WED92HEFC*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW92HEF**_C_12072015113037_70054797,06/01/2016,04/28/2016,United States,ES_22856_WED92HEFC*_05032016222409_4249606,No
2266040,Whirlpool,WED92HEFU*,WED92HEFU*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW92HEF**_U_12072015113037_70054797,06/01/2016,04/28/2016,United States,ES_22856_WED92HEFU*_05032016222642_4402019,No
2266041,Whirlpool,WED92HEFW*,WED92HEFW*,,,Electric Standard Vented,Electric,,,,7.4,38,27,31,3.93,608,73,"ECO NORMAL CYCLE, AUTOMATIC TERMINATION, MEDIUM HEAT, NORMAL DRYNESS LEVEL","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,Yes,ES_0022856_WFW92HEF**_12072015113037_70054797,06/01/2016,04/28/2016,United States,ES_22856_WED92HEFW*_05032016222946_4586388,No
2266053,Whirlpool,WED9500EC*,WED9500EC*,,,Electric Standard Vented,Electric,,,,9.2,41,29,33,3.93,608,74,"ECOBOOST, MIXED + NORMAL CYCLE, AUTOMATIC TERMINATION, HIGH HEAT, MID-POINT DRYNESS LEVEL.","Drum light,Time remaining display,Wrinkle prevention option,Other,Steam cycle,Energy monitor/indicator,Filter cleaning indicator,Sanitization cycle",Vented,,,No,,,,,No,,06/01/2016,04/28/2016,United States,ES_22856_WED9500EC*_05032016230924_6964395,No
