Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Capacity__Cubic_Feet__d,Integrated_Modified_Energy_Factor__cubic_feet_per_kilowatt_hour_per_cycle__d,Integrated_Water_Factor__gallons_per_cycle_per_cubic_foot__d,Corrected_Remaining_Moisture_Content_____d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s,individual_model_number_modified
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17uB653(3B),MVWP576GW0,3.5,1.57,6.5,46.6,No,No,http://www.whirlpool.com/manuals,MVWP576GW0
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aBY50(3B),MVW6200K**,4.8,1.57,6.5,41.4,No,No,http://www.whirlpool.com/manuals,MVW6200K..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAW50(3B),WTW5010L**,4.6,1.57,6.5,40.1,No,No,http://www.whirlpool.com/manuals,WTW5010L..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAV50(3B),WTW5015L**,4.5,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,WTW5015L..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh511(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh511(3B),WTW4616F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4616F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh53(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh53(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBs511(3B),MVWB766F**,4.7,1.57,6.5,36.6,No,No,http://www.whirlpool.com/manuals,MVWB766F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx59(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4855H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx59(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh51(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF52(3B),WTW6120H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW6120H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx55(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVWC465H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4510(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx54(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVWC465H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4510(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx52(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVWC465H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4510(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx51(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVWC465H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17CB555(3B),MVWB865G**,5.2,1.57,6.5,34.9,No,No,http://www.whirlpool.com/manuals,MVWB865G..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17CB553(3B),MVWB865G**,5.2,1.57,6.5,34.9,No,No,http://www.whirlpool.com/manuals,MVWB865G..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17CB552(3B),MVWB865G**,5.2,1.57,6.5,34.9,No,No,http://www.whirlpool.com/manuals,MVWB865G..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh512(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh512(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh512(3B),WTW4616F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4616F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17uB655(3B),MVWP576GW0,3.5,1.57,6.5,46.6,No,No,http://www.whirlpool.com/manuals,MVWP576GW0
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx512(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVWC465H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx512(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4855H..
Inglis,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sMx51(3B),ITW4880H**,3.8,1.57,6.5,40.8,No,No,http://www.whirlpool.com/manuals,ITW4880H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx512(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Inglis,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sMx50(3B),ITW4880H**,3.8,1.57,6.5,40.8,No,No,http://www.whirlpool.com/manuals,ITW4880H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx510(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4855H..
Crosley,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nEh51(3B),CAW35114G**,3.5,1.57,6.5,44.4,No,No,http://www.whirlpool.com/manuals,CAW35114G..
Crosley,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nEh50(3B),CAW35114G**,3.5,1.57,6.5,44.4,No,No,http://www.whirlpool.com/manuals,CAW35114G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx510(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBD53(3B),MVW6230H**,4.7,1.57,6.5,33.9,No,No,http://www.whirlpool.com/manuals,MVW6230H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF53(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW5100H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF53(3B),WTW6120H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW6120H..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sCx51(3B),2036*81*,3.8,1.57,6.5,41.4,No,No,http://www.kenmore.com/energyguide,2036.81.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sCx50(3B),2036*81*,3.8,1.57,6.5,41.4,No,No,http://www.kenmore.com/energyguide,2036.81.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17eCw54(3B,2037*71*,4.7,1.57,6.5,36.5,No,No,http://www.kenmore.com/energyguide,2037.71.
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17eCw52(3B,2037*71*,4.7,1.57,6.5,36.5,No,No,http://www.kenmore.com/energyguide,2037.71.
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4511(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4511(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nCv53(3B),2023*71*,3.5,1.57,6.5,45.3,No,No,http://www.kenmore.com/energyguide,2023.71.
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh515(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj515(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh515(3B),WTW4616F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4616F..
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H16bAm32(3B),WFW5090G**,2.3,2.38,3.7,28.6,No,No,http://www.whirlpool.com/manuals,WFW5090G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh515(3B),WTW4816F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4816F..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCJ57(3B),2513*41*,4.3,1.57,6.5,47.1,No,No,http://www.whirlpool.com/manuals,2513.41.
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ515(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals,WTW5000D..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pCj57(3B),2235*51*,4.2,1.57,6.5,46.3,No,No,http://www.whirlpool.com/manuals,2235.51.
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF56(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW5100H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4514(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBD52(3B),MVW6230RH**,4.7,1.57,6.5,33.9,No,No,http://www.whirlpool.com/manuals,MVW6230RH..
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu58(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals,VAW3584G..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh513(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy60(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4850H..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh513(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy60(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Roper,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nGh513(3B),RTW4516F**,3.5,1.57,6.5,44.3,No,No,http://www.whirlpool.com/manuals,RTW4516F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ513(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals,WTW5000D..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh516(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh516(3B),WTW4816F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4816F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx511(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBD54(3B),MVW6230H**,4.7,1.57,6.5,33.9,No,No,http://www.whirlpool.com/manuals,MVW6230H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF54(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW5100H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4512(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx514(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4855H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4512(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGT4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx514(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals,WTW4955H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4512(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WGTLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4512(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WETLV27H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF57(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW5100H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF57(3B),WTW6120H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW6120H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4515(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAD56(3B),WTW5105H**,4.7,1.57,6.5,41.4,No,No,http://www.whirlpool.com/manuals,WTW5105H..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nCv58(3B),2023*71*,3.5,1.57,6.5,45.3,No,No,http://www.kenmore.com/energyguide,2023.71.
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17uB656(3B),MVWP575GW0,3.5,1.57,6.5,46.6,No,No,http://www.whirlpool.com/manuals,MVWP575GW0
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh514(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj514(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals,MVWC565F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAX50(3B),WTW5057L**,4.7,1.57,6.5,40.0,No,No,http://www.whirlpool.com/manuals,WTW5057L..
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H186AA54(3B),WFW8620H**,5.0,1.84,4.7,26.9,No,No,http://www.whirlpool.com/manuals,WFW8620H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ514(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals,WTW5000D..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAX51(3B),WTW5057L**,4.7,1.57,6.5,40.0,No,No,http://www.whirlpool.com/manuals,WTW5057L..
Crosley,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aEV50(3B),CAW45125L**,4.5,1.57,6.5,40.1,No,No,http://www.whirlpool.com/manuals,CAW45125L..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aBV50(3B),MVW5035M**,4.5,1.57,6.5,39.7,No,No,http://www.whirlpool.com/manuals,MVW5035M..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aBV50(3B),MVW4505M**,4.5,1.57,6.5,39.7,No,No,http://www.whirlpool.com/manuals,MVW4505M..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aBa50(3B),MVW5430M**,4.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVW5430M..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh517(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4516F..
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh517(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals,NTW4665G..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh517(3B),WTW4816F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals,WTW4816F..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ517(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals,WTW5000D..
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx514(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals,MVWC465H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF58(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals,WTW5100H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4516(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals,WET4027H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAD57(3B),WTW5105H**,4.7,1.57,6.5,41.4,No,No,http://www.whirlpool.com/manuals,WTW5105H..
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nCv60(3B),2023*71*,3.5,1.57,6.5,45.3,No,No,http://www.kenmore.com/energyguide,2023.71.
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy61(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4850H..
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy61(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals,WTW4950H..
Splendide,"Front-loading, standard (1.6 ft3 or greater capacity)",H20eRb40(3B),WDC7200XCD,1.8,1.84,4.7,31.7,No,No,http://www.whirlpool.com/manuals,WDC7200XCD
AVANTI,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS50-1106PS/01M-US,STW16D0W,1.6,1.57,6.5,38.0,No,No,https://www.avantiproducts.com,STW16D0W
AVANTI,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS70-506PS/01M-US,STW20D2P,2.0,1.57,6.5,39.0,No,No,https://www.avantiproducts.com,STW20D2P
AVANTI,"Top-loading, compact (less than 1.6 ft3 capacity)",XQB30-VAS101,CTW84X0W-IS,0.8,1.18,9.9,48.5,No,No,https://www.avantiproducts.com,CTW84X0W-IS
MAGIC CLEAN,"Top-loading, compact (less than 1.6 ft3 capacity)",XQB30-VAS101,MCLW84WI,0.8,1.18,9.9,48.5,No,No,https://www.avantiproducts.com,MCLW84WI
MAGIC CLEAN,"Top-loading, compact (less than 1.6 ft3 capacity)",XQB45-VAS101,MCLW14WI,1.4,1.24,10.4,46.5,No,No,https://www.avantiproducts.com,MCLW14WI
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3080C*,WM3080C*,4.3,2.92,3.2,28.0,No,No,http://www.lg.com/global/support/ftclabel,WM3080C.
LG,"Top-loading, compact (less than 1.6 ft3 capacity)",WD100C*,WD200C*,1.0,1.15,12.0,47.6,No,No,http://www.lg.com/global/support/ftclabel,WD200C.
LG,"Top-loading, compact (less than 1.6 ft3 capacity)",WD100C*,WD100C*,1.0,1.15,12.0,47.6,No,No,http://www.lg.com/global/support/ftclabel,WD100C.
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3555H*A,WM3555H*A,2.4,2.07,4.2,28.5,No,No,http://www.lg.com/global/support/ftclabel,WM3555H.A
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3998H*A,WM3998H*A,4.5,2.76,3.2,26.4,No,No,http://www.lg.com/global/support/ftclabel,WM3998H.A
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",WT5270C*,3142#41#,4.9,2.76,3.5,32.3,No,No,https://www.kenmore.com/energyguides,3142.41.
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3370H*A,4138####,4.3,2.7,2.9,29.8,No,No,https://www.kenmore.com/energyguides,4138....
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",4148####,4148####,4.5,2.5,2.9,29.0,No,No,https://www.kenmore.com/energyguides,4148....
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",WT5680H*A,3146#,5.0,2.38,3.7,29.0,No,No,https://www.kenmore.com/energyguides,3146.
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3370H*A,4138#,4.3,2.7,2.9,29.8,No,No,https://www.kenmore.com/energyguides,4138.
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",4148####,4148#,4.5,2.5,2.9,29.0,No,No,https://www.kenmore.com/energyguides,4148.
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM4270H*A,4158#,4.5,2.92,3.2,28.1,No,No,https://www.kenmore.com/energyguides,4158.
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3575C*,4139#,4.5,2.92,3.2,28.8,No,No,https://www.kenmore.com/energyguides,4139.
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3575C*,4148#,4.5,2.83,3.2,28.8,No,No,https://www.kenmore.com/energyguides,4148.
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3370H*A+,4138#,4.3,2.76,3.2,29.8,No,No,https://www.kenmore.com/energyguides,4138.
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM4270H*A,4168#,4.5,2.92,3.2,28.1,No,No,https://www.kenmore.com/energyguides,4168.
Kenmore,"Top-loading, compact (less than 1.6 ft3 capacity)",WD100C*,5197#,1.0,1.15,12.0,47.6,No,No,http://www.lg.com/global/support/ftclabel,5197.
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3570H*A,WM3570H*A,4.3,2.76,3.2,27.3,No,No,http://www.lg.com/global/support/ftclabel,WM3570H.A
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3575C*+,WM3575C*,4.5,2.92,3.2,28.8,No,No,http://www.lg.com/global/support/ftclabel,WM3575C.
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM8500H**,WM8000H**,5.2,2.74,2.9,29.0,No,No,http://www.lg.com/global/support/ftclabel,WM8000H..
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM8500H**,WM8500H**,5.2,2.74,2.9,29.0,No,No,http://www.lg.com/global/support/ftclabel,WM8500H..
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT1301C*,WT1301C*,4.5,2.38,3.7,33.0,No,No,http://www.lg.com/global/support/ftclabel,WT1301C.
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT1801H*A+,WT1801H*A,4.9,2.38,3.7,31.4,No,No,http://www.lg.com/global/support/ftclabel,WT1801H.A
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7000C*,WT7000C*,4.5,1.57,6.5,35.6,No,No,http://www.lg.com/global/support/ftclabel,WT7000C.
Magic Chef,"Top-loading, standard (1.6 ft3 or greater capacity)",MCSTCW16W4,304707029,1.7,1.71,4.7,34.5,No,No,https://images.thdstatic.com/catalog/pdfImages/f7/f7d5e68b-f961-4eb4-a9bb-c093e9868769.pdf,304707029
Miele,"Front-loading, standard (1.6 ft3 or greater capacity)",WWD160WCS,WXF660WCS,2.3,2.24,3.7,28.5,No,No,https://www.mieleusa.com/domestic/product-selection-of-washing-machines-1565.htm#5,WXF660WCS
Miele,"Front-loading, standard (1.6 ft3 or greater capacity)",PWM908,PWM908,2.6,2.27,3.3,28.7,No,No,https://www.mieleusa.com,PWM908
Miele,"Front-loading, standard (1.6 ft3 or greater capacity)",PW 6068,PW 6068,2.1,1.87,4.5,29.0,No,No,https://www.mieleusa.com/domestic/product-selection-of-professional-washing-machines-3050.htm#,PW 6068
Miele,"Front-loading, standard (1.6 ft3 or greater capacity)",WWD160WCS,WXD160WCS,2.3,2.24,3.7,28.2,No,No,https://www.mieleusa.com/domestic/product-selection-of-washing-machines-1565.htm#5,WXD160WCS
Frigidaire,"Top-loading, standard (1.6 ft3 or greater capacity)",MAD160-A2801GPS/FM-USE,FFTW4120***,4.1,1.57,6.5,38.5,No,No,https://energyguide.electrolux-na.com/,FFTW4120...
Frigidaire,"Top-loading, standard (1.6 ft3 or greater capacity)",FFLE3900***,FLCE7522***,3.9,1.57,6.5,35.3,No,No,https://energyguide.electrolux-na.com/,FLCE7522...
Frigidaire,"Top-loading, standard (1.6 ft3 or greater capacity)",FFLE3900***,FLCG7522***,3.9,1.57,6.5,35.3,No,No,https://energyguide.electrolux-na.com/,FLCG7522...
INSIGNIA,"Top-loading, standard (1.6 ft3 or greater capacity)",MAD180-S2805PS/01FM-US13,NS-TWM45W1,4.5,1.57,6.5,37.9,No,No,https://www.bestbuy.com/,NS-TWM45W1
INSIGNIA,"Top-loading, standard (1.6 ft3 or greater capacity)",MAV160-A2401PS/01FM-US,NS-TWM35W1,3.7,1.57,6.5,35.8,No,No,https://www.bestbuy.com,NS-TWM35W1
Midea,"Top-loading, standard (1.6 ft3 or greater capacity)",MAH180-S2801PS/01FM-US,MLV45N3BWW,4.5,1.57,6.5,35.4,No,No,By annual report date,MLV45N3BWW
SUMMIT,"Front-loading, standard (1.6 ft3 or greater capacity)",MFC120-U1421BS/C14E-US,LW2427***,2.7,1.84,4.7,23.9,No,No,By annual report date,LW2427...
Lin's,"Top-loading, standard (1.6 ft3 or greater capacity)",MAV160-A2804PS/01FM-US,TNQ41W,4.1,1.57,6.5,38.2,No,No,By annual report date,TNQ41W
