Brand_Name_s__s,Product_Group_Code_Description_s,Basic_Model_Number_m,Individual_Model_Number_Covered_by_Basic_Model_m,Capacity__Cubic_Feet__d,Integrated_Modified_Energy_Factor__cubic_feet_per_kilowatt_hour_per_cycle__d,Integrated_Water_Factor__gallons_per_cycle_per_cubic_foot__d,Corrected_Remaining_Moisture_Content_____d,Is_the_Certification_for_this_Basic_Model_Based_on_a_Waiver_of_DOE_s_Test_Procedure_Requirements__s,Is_the_Certification_based_upon_any_Exception_Relief_from_an_Applicable_Standard_by_DOE_s_Office_of_Hearing_and_Appeals__s,Link_to_FTC_EnergyGuide_Label_s
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA861(3B),WFW6620H**,4.5,2.76,3.2,27.4,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBD52(3B),MVW6230RH**,4.7,1.57,6.5,33.9,No,No,http://www.whirlpool.com/manuals
Conservator,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nNu58(3B),VAW3584G**,3.5,1.57,6.5,45.4,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh513(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy60(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh513(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy60(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAG54(3B),WTW7120H**,5.3,2.06,4.3,34.3,No,No,http://www.whirlpool.com/manuals
Roper,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nGh513(3B),RTW4516F**,3.5,1.57,6.5,44.3,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ513(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh516(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh516(3B),WTW4816F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx511(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBG56(3B),MVW7232H**,5.3,2.06,4.3,33.9,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBD54(3B),MVW6230H**,4.7,1.57,6.5,33.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF54(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBE53(3B),MVW7230H**,5.2,2.06,4.3,33.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4512(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx514(3B),WTW4855H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4512(3B),WGT4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sAx514(3B),WTW4955H**,3.8,1.57,6.5,30.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4512(3B),WGTLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4512(3B),WETLV27H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF57(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA859(3B),WFW5620H**,4.5,2.76,3.2,27.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF57(3B),WTW6120H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals
Maytag,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vB849(3B),MHW5630H**,4.5,2.76,3.2,27.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4515(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA862(3B),WFW6620H**,4.5,2.76,3.2,27.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAD56(3B),WTW5105H**,4.7,1.57,6.5,41.4,No,No,http://www.whirlpool.com/manuals
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nCv58(3B),2023*71*,3.5,1.57,6.5,45.3,No,No,http://www.kenmore.com/energyguide
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17uB656(3B),MVWP575GW0,3.5,1.57,6.5,46.6,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh514(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Amana,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vD744(3B),NFW5800H**,4.3,2.76,3.2,27.5,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pBj514(3B),MVWC565F**,4.2,1.57,6.5,46.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAX50(3B),WTW5057L**,4.7,1.57,6.5,40.0,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H186AA54(3B),WFW8620H**,5.0,1.84,4.7,26.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ514(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V20aAX51(3B),WTW5057L**,4.7,1.57,6.5,40.0,No,No,http://www.whirlpool.com/manuals
Crosley,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aEV50(3B),CAW45125L**,4.5,1.57,6.5,40.1,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aBV50(3B),MVW5035M**,4.5,1.57,6.5,39.7,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aBV50(3B),MVW4505M**,4.5,1.57,6.5,39.7,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V21aBa50(3B),MVW5430M**,4.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh517(3B),NTW4516F**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Amana,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nDh517(3B),NTW4665G**,3.5,1.57,6.5,44.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nAh517(3B),WTW4816F**,3.5,1.57,6.5,45.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17pAJ517(3B),WTW5000D**,4.3,1.57,6.5,45.3,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zBG57(3B),MVW7232H**,5.3,2.06,4.3,33.9,No,No,http://www.whirlpool.com/manuals
Maytag,"Top-loading, standard (1.6 ft3 or greater capacity)",V17sBx514(3B),MVWC465H**,3.8,1.57,6.5,39.9,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H16NAZ54(3B),WFW8540F*,4.5,2.92,3.2,29.5,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAF58(3B),WTW5100H**,4.8,1.57,6.5,41.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17mA4516(3B),WET4027H**,3.5,1.57,6.5,44.8,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA863(3B),WFW5620H**,4.5,2.76,3.2,27.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Front-loading, standard (1.6 ft3 or greater capacity)",H18vA863(3B),WFW6620H**,4.5,2.76,3.2,27.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V21zAe53(3B),WTW8127L**,5.2,2.06,4.3,34.1,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V19zAD57(3B),WTW5105H**,4.7,1.57,6.5,41.4,No,No,http://www.whirlpool.com/manuals
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",V17nCv60(3B),2023*71*,3.5,1.57,6.5,45.3,No,No,http://www.kenmore.com/energyguide
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy61(3B),WTW4850H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Whirlpool,"Top-loading, standard (1.6 ft3 or greater capacity)",V17wAy61(3B),WTW4950H**,3.9,1.57,6.5,40.4,No,No,http://www.whirlpool.com/manuals
Splendide,"Front-loading, standard (1.6 ft3 or greater capacity)",H20eRb40(3B),WDC7200XCD,1.8,1.84,4.7,31.7,No,No,http://www.whirlpool.com/manuals
AVANTI,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS50-1106PS/01M-US,STW16D0W,1.6,1.57,6.5,38.0,No,No,https://www.avantiproducts.com
AVANTI,"Top-loading, standard (1.6 ft3 or greater capacity)",MAS70-506PS/01M-US,STW20D2P,2.0,1.57,6.5,39.0,No,No,https://www.avantiproducts.com
AVANTI,"Top-loading, compact (less than 1.6 ft3 capacity)",XQB30-VAS101,CTW84X0W-IS,0.8,1.18,9.9,48.5,No,No,https://www.avantiproducts.com
MAGIC CLEAN,"Top-loading, compact (less than 1.6 ft3 capacity)",XQB30-VAS101,MCLW84WI,0.8,1.18,9.9,48.5,No,No,https://www.avantiproducts.com
MAGIC CLEAN,"Top-loading, compact (less than 1.6 ft3 capacity)",XQB45-VAS101,MCLW14WI,1.4,1.24,10.4,46.5,No,No,https://www.avantiproducts.com
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7050C*,WT7050C*,4.5,2.06,4.3,35.3,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3270C*,WM3180C*,4.5,2.92,3.2,29.5,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM5000H*A,WM5005H*A,4.5,2.92,2.8,30.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3080C*,WM3080C*,4.3,2.92,3.2,28.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, compact (less than 1.6 ft3 capacity)",WD100C*,WD200C*,1.0,1.15,12.0,47.6,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, compact (less than 1.6 ft3 capacity)",WD100C*,WD100C*,1.0,1.15,12.0,47.6,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM1388H*,WM1385H*,2.3,2.07,4.2,33.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3500C*,WM3505C*,4.5,2.92,2.9,28.7,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3900H*A,WM3800H*A,4.5,2.92,2.9,28.8,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3555H*A,WM3555H*A,2.4,2.07,4.2,28.5,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM1455H*A,WM1455H*A,2.4,2.07,4.2,28.4,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3998H*A,WM3998H*A,4.5,2.76,3.2,26.4,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM4500H*A,WM4200H*A,5.0,3.1,2.9,26.5,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3900H*A,WM4100H*A,4.5,2.92,2.9,28.8,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3700H*A,WM3850H*A,4.5,2.92,2.9,29.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3700H*A,WKG101H*A,4.5,2.92,2.9,29.0,No,No,http://www.lg.com/global/support/ftclabel
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",WT5270C*,3142#41#,4.9,2.76,3.5,32.3,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3370H*A,4138####,4.3,2.7,2.9,29.8,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",4148####,4148####,4.5,2.5,2.9,29.0,No,No,https://www.kenmore.com/energyguides
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",WT5680H*A,3146#,5.0,2.38,3.7,29.0,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM8500H**,4107#,5.2,2.74,2.9,29.0,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3370H*A,4138#,4.3,2.7,2.9,29.8,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",4148####,4148#,4.5,2.5,2.9,29.0,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM4270H*A,4158#,4.5,2.92,3.2,28.1,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3575C*,4139#,4.5,2.92,3.2,28.8,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3575C*,4148#,4.5,2.83,3.2,28.8,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3370H*A+,4138#,4.3,2.76,3.2,29.8,No,No,https://www.kenmore.com/energyguides
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7600H*A,3155#,5.2,2.38,3.7,29.9,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM4270H*A,4168#,4.5,2.92,3.2,28.1,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",4100#,4100#,4.5,2.76,3.2,29.4,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",4198#,4198#,5.2,2.76,3.2,27.6,No,No,https://www.kenmore.com/energyguides
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",3143#,3143#,5.0,2.38,3.7,30.8,No,No,https://www.kenmore.com/energyguides
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",4178#,4178#,4.5,2.76,3.2,29.7,No,No,https://www.kenmore.com/energyguides
Kenmore,"Top-loading, compact (less than 1.6 ft3 capacity)",WD100C*,5197#,1.0,1.15,12.0,47.6,No,No,http://www.lg.com/global/support/ftclabel
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7800C*,3171#,5.5,2.76,3.2,31.3,No,No,http://www.lg.com/global/support/ftclabel
Kenmore,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7100C*,3145#,4.5,2.06,4.3,33.1,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7010C*,WT7010C*,4.5,2.06,4.3,36.9,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7150C*,WT7150C*,5.0,2.06,4.3,38.5,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM8900H*A,WM8900H*A,5.2,3.1,2.9,27.2,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM8900H*A,WM8980H*A,5.2,3.1,2.9,27.2,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7400C*,WT7400C*,5.5,2.76,3.2,31.4,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7155C*,WT7155C*,4.8,2.06,4.3,38.1,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7405C*,WT7405C*,5.3,2.06,4.3,34.7,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3900H*A,WM4080H*A,4.5,2.92,2.9,28.8,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WKEX200H*A,WKHC202H*A,4.5,2.92,2.9,28.6,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7400C*,WT7480C*,5.5,2.76,3.2,31.4,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3570H*A,WM3570H*A,4.3,2.76,3.2,27.3,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3575C*+,WM3575C*,4.5,2.92,3.2,28.8,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM5000H*A,WM5000H*A,4.5,2.92,2.8,30.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM8500H**,WM8000H**,5.2,2.74,2.9,29.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM8500H**,WM8500H**,5.2,2.74,2.9,29.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT1301C*,WT1301C*,4.5,2.38,3.7,33.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT1801H*A+,WT1801H*A,4.9,2.38,3.7,31.4,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7700H*A,WT7700H*A,5.7,2.76,3.2,28.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7700H*A,WT7710H*A,5.7,2.76,3.2,28.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7500C*,WT7500C*,5.2,2.38,3.7,33.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3670H*A,WM3670H*A,4.5,2.92,3.2,29.8,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM8100H*A+,WM8100H*A,5.2,2.92,3.2,25.9,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3270C*,WM3275C*,4.5,2.92,3.2,29.5,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3270C*,WM3270C*,4.5,2.92,3.2,29.5,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7200C*,WT7200C*,5.0,2.38,3.7,31.4,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3500C*,WM3460C*,4.5,2.92,2.9,28.7,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3500C*,WM3500C*,4.5,2.92,2.9,28.7,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3700H*A,WM3700H*A,4.5,2.92,2.9,29.0,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3900H*A,WM4000H*A,4.5,2.92,2.9,28.8,No,No,http://www.lg.com/global/support/ftclabel
LG,"Front-loading, standard (1.6 ft3 or greater capacity)",WM4500H*A,WM4500H*A,5.0,3.1,2.9,26.5,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7100C*,WT7060C*,4.5,2.06,4.3,33.1,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7305C*,WT7305C*,4.8,2.06,4.3,34.4,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7900H*A,WT7880H*A,5.5,2.76,3.2,30.6,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7900H*A,WT7900H*A,5.5,2.76,3.2,30.6,No,No,http://www.lg.com/global/support/ftclabel
LG,"Top-loading, standard (1.6 ft3 or greater capacity)",WT7000C*,WT7000C*,4.5,1.57,6.5,35.6,No,No,http://www.lg.com/global/support/ftclabel
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",WM3900H*A,4156#,4.5,2.92,2.9,28.8,No,No,http://www.lg.com/global/support/ftclabel
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",4136#,4136#,4.5,2.92,2.9,29.5,No,No,http://www.lg.com/global/support/ftclabel
Kenmore,"Front-loading, standard (1.6 ft3 or greater capacity)",4146#,4146#,4.5,2.92,2.9,29.0,No,No,http://www.lg.com/global/support/ftclabel
Magic Chef,"Top-loading, standard (1.6 ft3 or greater capacity)",MCSTCW16W4,304707029,1.7,1.71,4.7,34.5,No,No,https://images.thdstatic.com/catalog/pdfImages/f7/f7d5e68b-f961-4eb4-a9bb-c093e9868769.pdf
Miele,"Front-loading, standard (1.6 ft3 or greater capacity)",WWD160WCS,WXF660WCS,2.3,2.24,3.7,28.5,No,No,https://www.mieleusa.com/domestic/product-selection-of-washing-machines-1565.htm#5
Miele,"Front-loading, standard (1.6 ft3 or greater capacity)",PWM908,PWM908,2.6,2.27,3.3,28.7,No,No,https://www.mieleusa.com
Miele,"Front-loading, standard (1.6 ft3 or greater capacity)",PW 6068,PW 6068,2.1,1.87,4.5,29.0,No,No,https://www.mieleusa.com/domestic/product-selection-of-professional-washing-machines-3050.htm#
Miele,"Front-loading, standard (1.6 ft3 or greater capacity)",WWD160WCS,WXD160WCS,2.3,2.24,3.7,28.2,No,No,https://www.mieleusa.com/domestic/product-selection-of-washing-machines-1565.htm#5
Electrolux,"Front-loading, standard (1.6 ft3 or greater capacity)",EFLW417****,EFLW427****,4.3,2.92,3.2,31.3,No,No,https://energyguide.electrolux-na.com/
Electrolux,"Front-loading, standard (1.6 ft3 or greater capacity)",EFLS527****,EFLS527****,4.3,2.92,3.2,29.4,No,No,https://energyguide.electrolux-na.com/
Electrolux,"Front-loading, standard (1.6 ft3 or greater capacity)",EFLS617****,EFLS627****,4.4,2.92,3.2,29.4,No,No,https://energyguide.electrolux-na.com/
Electrolux,"Front-loading, standard (1.6 ft3 or greater capacity)",ELFW7637***,ELFW7637***,4.5,2.92,3.2,28.3,No,No,https://energyguide.electrolux-na.com/
Electrolux,"Front-loading, standard (1.6 ft3 or greater capacity)",ELFW7337***,ELFW7337***,4.4,2.76,3.2,31.3,No,No,https://energyguide.electrolux-na.com/
Frigidaire,"Front-loading, standard (1.6 ft3 or greater capacity)",EFLW317****,FWFX21D4EW,4.3,2.76,3.2,29.8,No,No,https://energyguide.electrolux-na.com/
Frigidaire,"Top-loading, standard (1.6 ft3 or greater capacity)",MAD160-A2801GPS/FM-USE,FFTW4120***,4.1,1.57,6.5,38.5,No,No,https://energyguide.electrolux-na.com/
Frigidaire,"Top-loading, standard (1.6 ft3 or greater capacity)",FFLE3900***,FLCE7522***,3.9,1.57,6.5,35.3,No,No,https://energyguide.electrolux-na.com/
Frigidaire,"Top-loading, standard (1.6 ft3 or greater capacity)",FFLE3900***,FLCG7522***,3.9,1.57,6.5,35.3,No,No,https://energyguide.electrolux-na.com/
